month_date,precipitation_mm,pet_mm,temperature_mean_c,temperature_min_c,temperature_max_c,dewpoint_c,soil_moisture_layer1,soil_moisture_layer2,runoff_mm,surface_runoff_mm,solar_radiation,wind_speed,surface_pressure_kpa
2017-11-01,99.7916008087516,223.00835628909755,21.467776065096533,16.37450816203828,27.0020222963409,14.918100549856257,0.22715476197121465,0.21007110344756327,0.0034981803020414843,0.003496339470685937,20364978.34127557,1.8948855108349145,97.18843835068269
2017-12-01,98.21821840224702,210.93903054291587,22.637838503716647,18.394475594068886,27.762664962311877,17.585539558321493,0.2671358501599731,0.25053349335710706,0.0006479684949350573,0.0006460851925803975,19050748.335856527,1.758213795994961,97.06455004673367
2018-01-01,47.12988683462777,247.57867836349706,23.500014202443246,18.89818620567371,29.029414396640288,17.230422556475713,0.19927270898981483,0.2073465814261345,0.0008051681604625609,0.0008033742919725272,22685902.852218468,1.6435018602266827,97.05829543951641
2018-02-01,139.92242973784658,171.69462598940953,23.647107555621545,20.185614629846807,28.000269874781292,18.833904634449148,0.2568376006509545,0.21581495195519618,0.0022780839824503465,0.002276533185790099,16833508.810211446,1.668713768187967,97.00383587122906
2018-03-01,72.15595948053188,187.80701174417558,23.1664901500172,18.70143481092763,28.216507182260653,18.327744757400293,0.27202270399417694,0.2824321112450057,0.022089396922812074,0.021819129290348106,17839116.819610585,1.5469098800613506,97.04180666954923
2018-04-01,43.13553398083418,150.34632715615123,21.49468519093759,17.03067775134145,26.698924360034265,16.604881712389048,0.2290483278870534,0.24918015078756156,0.00018529214691168994,0.00018354588682470768,15018849.885198556,1.4004306807709546,97.37854701016362
2018-05-01,33.129634794358346,133.62680270676148,19.1545593437342,14.045510896243165,24.930008354289185,13.456323699533586,0.199497514692672,0.190269322060478,0.00019720686256670346,0.00019523175937604387,12931779.412833352,1.2555150732421723,97.4870670049968
2018-06-01,7.581921758744488,136.94448018655018,17.205698602036026,10.867722020338588,24.36295196863718,9.314214172240884,0.1375603537745041,0.16997385602661078,2.262593391569943e-05,2.0673720414888125e-05,12870233.690012032,1.5422745575877717,97.7584867576088
2018-07-01,9.080809262028634,139.1238478493174,16.2240514742144,10.551988814609278,22.41416049636089,9.153385308123779,0.12045449049251332,0.15142444542330669,1.8952878373624616e-05,1.6978313131022538e-05,12467287.619191801,1.5558462818514116,98.28194583127868
2018-08-01,15.875035326247911,169.01781684332374,18.635110537751597,13.201694087731184,25.048601478940064,11.272757788486704,0.16563682308858196,0.14902661736210204,0.00014130722744800552,0.0001393432328847341,13427052.804937696,1.6868224398471414,97.55136116504235
2018-09-01,35.942984956223604,252.21183990205668,22.322310215031543,15.424962029302174,29.663414631280087,11.732679417101771,0.13222032463603164,0.148054577995389,5.8628968383431e-05,5.6801424344954514e-05,19402811.03655987,2.076152880466386,97.22132573882651
2018-10-01,28.23252485559432,235.2245337319718,19.949565056927856,13.766681057112711,26.369793974113534,11.91284076977505,0.1768497219598791,0.1602999698782109,0.00021501224393879033,0.0002132061102330039,20719009.111185085,1.9642217072920214,97.62472712506307
2018-11-01,56.88151201455601,249.22235323526365,21.913416176668573,16.27332767527887,28.112464985577784,14.072389948172024,0.1815591428062784,0.17975758171158046,0.0005877133095737641,0.0005860759032762105,21514420.514079418,1.985058353880192,97.31514278054723
2018-12-01,97.80987210217354,259.447100629445,25.40156695028764,19.986542171319687,31.712860534248613,17.81208668351151,0.16939792467947073,0.17343358888763435,0.00032545104353859123,0.0003238944908341214,20454419.660882726,1.8863290373672652,96.95826734618144
2019-01-01,108.59134048745236,227.65980717399918,24.201956223743693,20.38207235224133,29.010686480036938,18.62271098467898,0.23358855523852462,0.22490346334091707,0.005485573561613097,0.00548411211812522,19158737.341562826,1.9371519837940576,96.97265798598474
2019-02-01,159.04191746635843,181.60502332857797,24.38196161842969,20.783491703405296,29.026712400093107,19.54977325267638,0.2749395031934754,0.2667189755143835,0.0052650131903829375,0.005160565921760862,18052412.339865908,1.6600235013195912,97.00914650861277
2019-03-01,83.61965053361881,178.0153824426637,24.065456250282068,20.32746816697104,28.659854129175095,19.323611030032197,0.24823751953428264,0.23182387230008572,0.0004480204373489561,0.00044666217229850393,16385146.690728473,1.362666775060378,97.18118444678744
2019-04-01,65.84716577191568,145.6908471478882,21.958464553334178,17.95009754791443,26.82848170311444,16.96965653281398,0.21044921729634475,0.19805630685046544,0.00021939490676356566,0.00021809845194489512,13162830.438026475,1.4500582847045829,97.37219869911141
2019-05-01,5.761892897591562,151.78956615903317,19.818843754318625,13.892145205415892,26.20846436108395,12.96407976360417,0.12138688403725928,0.16202505872901243,1.3817088268293802e-05,1.239437704051875e-05,14549108.419704203,1.0248340382214283,97.64160290948602
2019-06-01,9.416038725673364,135.69477372651494,17.09099193722954,10.452054218608986,24.181460205886044,9.051252385310466,0.11323496049252844,0.14244016233429674,1.4703303898284583e-05,1.3393185198952574e-05,12931613.902767748,1.2748763747784577,97.91071921560054
2019-07-01,7.313733871798933,179.62427305508174,17.67380146897176,10.166435059915816,25.93264374635793,6.023195195852402,0.1074394279235055,0.1370534484076678,7.630040068919048e-06,6.336759143788031e-06,14782262.94258763,1.555462565175949,97.64759740195936
2019-08-01,7.656058353412269,185.39092552575823,19.917031758176147,13.759357940080333,26.991743957725664,11.241607385536675,0.12438056867022045,0.13526910995318137,5.6279103678486404e-05,5.507961399718742e-05,15047450.335623616,1.4308162436952043,97.77003418177247
2019-09-01,25.732609440224245,213.84628332263725,20.03527759279633,13.87099261048612,26.712202791473352,11.000504379792725,0.15694715818916988,0.14600514252406735,9.726385992786944e-05,9.615003847473365e-05,17903519.064462997,1.8846467246446263,97.67854494718021
2019-10-01,50.42763375898677,244.78449051130548,22.648590099426087,16.83081695851617,29.254516027958555,14.329365789539988,0.14904323027170124,0.14362048010690798,0.00012826908796702912,0.00012720709780923725,19036918.438845146,1.9713115729968365,97.21890869834351
2019-11-01,95.68017343975684,220.8807353293422,23.75230250360494,19.014858663584196,29.234142510038854,17.331004275273376,0.23332631615716384,0.21071284439876473,0.004077572819343014,0.0040765386948945735,18293854.608904935,1.9435120880917383,96.9883845572094
2019-12-01,96.13108725172562,228.03131703435298,23.516380049644543,18.93762145406141,28.682380410968825,17.832744859883725,0.244990387057662,0.25986918971422013,0.0010205695022313444,0.0010195127301697643,19281533.832537554,1.8800692598389732,97.03987182536632
2020-01-01,106.50650293104005,221.9999886053994,24.62324606738223,20.620923780203842,29.36703689200256,19.261259907251983,0.26632459372551576,0.269059079371135,0.032434822366125604,0.028669799439312877,20046050.181902874,1.7315599048055141,97.01704148997484
2020-02-01,130.64715201700824,181.99802768359547,23.74508931303109,19.66621915935268,28.123340062573916,19.50013964589026,0.3061035577625331,0.3143588093446148,0.015480610061208022,0.015454287697907118,19247330.255197313,1.6745624580383276,97.15995429941577
2020-03-01,66.46111580610909,181.26611572955917,22.809675965354124,18.473440964724222,27.90339433761779,18.149087412021103,0.27063789040418257,0.2891636205003672,0.00047729097118441935,0.00047568689076901623,18129767.45350342,1.3356422947448763,97.25485002168749
2020-04-01,35.396595581351505,135.1365086081226,20.836155675053362,17.16130481816371,25.193386976698818,16.480365202085494,0.27124717389537867,0.26455585450663216,0.002054132763229047,0.002052255270713343,13075245.087123947,1.46925035161537,97.44413798132818
2020-05-01,2.459000817662095,144.1322701179594,18.287142952643258,12.166094918815778,24.965257758068038,11.586961838010819,0.18423363270353652,0.22938870422995875,2.014405675743461e-05,1.7742764218189227e-05,14966874.609060207,1.0908023106060958,97.70433479273721
2020-06-01,18.791172943331016,119.23210384720929,15.571291209013166,9.537063639029128,22.16886758448558,8.679648528192788,0.17197557641376318,0.18853864520608873,0.00015652357240876567,0.0001541022413043769,12626048.545848373,1.4669067987078077,97.92089173860637
2020-07-01,9.100068495191376,140.00567274726254,15.666979005300572,8.803526252665735,22.870279182992935,7.281673946182925,0.12886925679519995,0.17542265046527167,1.2410623071856447e-05,9.886893554715044e-06,13579497.328286944,1.3148930107955452,97.97184016572638
2020-08-01,5.402160951882522,182.6335123945229,17.705227600967778,11.299414345748056,24.710315372853096,8.999012589194587,0.11616401084484386,0.15042289984734786,3.647890331943112e-05,3.4045871844790905e-05,15030896.05519972,1.672096123966326,97.53154657322887
2020-09-01,23.83207310163058,184.53079125833855,19.550455072038012,14.465087258973567,25.162278714507067,12.614669647017877,0.14861456315965949,0.1449979619907175,0.00012353708167368754,0.00012127404178522984,15759366.962873232,1.80564356608502,97.61681235849049
2020-10-01,58.94539498662574,203.55106696540267,21.099957534116566,16.308667529896773,26.30320380834925,15.147873295805143,0.23605131548590585,0.23997528270453258,0.0004515530077558476,0.00044923716826546873,17149150.47423183,1.8075971424772328,97.404562819645
2020-11-01,65.9787692855039,246.23108587970802,24.333145194468706,18.912696184693125,30.146991787576507,16.647283305578622,0.16615757771969028,0.15609012677207604,0.00017104483468437882,0.00016896278741988034,19597117.53020457,1.9996893306967534,97.05117717920724
2020-12-01,82.06187220804466,243.23858253469535,25.030450617223558,20.567365476795523,30.446477902586665,18.993746438046237,0.2183375682322154,0.19105099722870864,0.0004919181554325443,0.0004899843935501396,20880239.10655642,1.8167561727463402,96.94197965756359
2021-01-01,229.88161763377576,216.4150940435888,24.563387676455363,20.56912197363144,29.17020814246371,19.561390066718808,0.27432467499614466,0.2607808728927198,0.02806085999046412,0.027452810469086684,19515965.60055898,1.7451989969617352,96.87407146073143
2021-02-01,278.886284681467,147.77349930808,23.137211956632743,20.143846529743737,27.015684791002283,19.89878034357232,0.37237383258984175,0.36748595776294785,0.014065144670998963,0.013941630640399468,15951734.820268178,2.0064296205222116,96.87327722291779
2021-03-01,104.41593377638665,198.256222618616,23.461604764443845,19.25851826599484,28.43755601025772,18.324874390138298,0.25500264783614696,0.2744297892228911,0.00043051940009048134,0.00042497240248994694,19522365.335454732,1.3446088714235989,97.05345607186007
2021-04-01,15.975732982105958,166.95093019236725,21.446693631572707,16.015535200832833,27.37795913641203,15.526609546861827,0.15213051423747231,0.19258784995325773,0.00011073612349128034,0.0001043639673653062,16388048.054392299,1.2695232382229675,97.46018916227153
2021-05-01,4.8650334208123365,150.72760362487406,18.79197766332263,13.023146913447816,25.374158218790715,11.57258955676856,0.1446792820513301,0.1632037211832369,4.5638652484769854e-05,3.906568034891617e-05,13883145.720973564,1.3851548797594717,97.5613458563514
2021-06-01,14.704584494826019,118.3596791612112,16.117008569964533,10.025344688883758,23.260442020861536,9.534068326724368,0.18790874182819312,0.1915971748330628,0.0001748958434438828,0.0001686706547272122,12587406.250300841,1.3706678722878203,97.76087104366836
2021-07-01,9.421425053337632,149.74268264934042,15.556734152296666,8.854866816270926,22.67813317936487,6.60618829834902,0.12488088403807432,0.15820380927918418,3.317321250585012e-05,2.6919889105786486e-05,13885230.003959473,1.3948703979379145,98.09969446492138
2021-08-01,7.179434709692299,183.55420979566952,17.982720901508806,11.708297257175191,24.70051775006403,9.423193892656682,0.1280307595040606,0.1448757177109831,5.194851422568091e-05,4.599622655861644e-05,14423828.022825198,1.9455626359837017,97.64675698950508
2021-09-01,14.4640834995543,204.29067313671112,19.69410599686752,13.522858598803206,26.024576026007583,11.25477379318036,0.128474399338656,0.14020168007591663,6.989204065894392e-05,6.452396458236749e-05,17220289.231301267,1.9828714390473707,97.58682859201075
2021-10-01,72.25449707189776,221.07034711846376,20.454658643705447,15.383725282289907,26.095282907153898,12.959085193549777,0.22017350298088295,0.1966528401075509,0.00040094452214154954,0.00039580157732705345,17081932.64678933,2.062539872522346,97.35337506654847
2021-11-01,78.30507806019907,212.98757381064797,22.343356023330173,17.460066417781313,28.085577800213642,16.481704920322308,0.23935790209228902,0.20409527268698544,0.000605570656728134,0.0006009643419984714,18692701.719374247,1.61496419338198,97.05815907345254
2021-12-01,196.25466048981008,215.3889773016802,23.91005853037162,19.734518333818,28.814916013791173,18.704728777805368,0.25408477075379166,0.23928681869628254,0.00443742386593269,0.004432901067638879,18859008.27157331,1.6373383311821466,97.04397921795695
2022-01-01,109.91494896346548,194.5658546169742,23.635456717271136,20.29659091180482,27.69340852084614,19.46683707279632,0.31383308350523914,0.2987918175551874,0.008263732283123812,0.007987761782609832,19417059.526726447,1.5457220051203793,97.14983058162653
2022-02-01,38.342651758016906,205.34853144996003,24.68070676114032,20.174741873069795,30.020278227532142,18.883529548110555,0.19332442628736854,0.21562199496681875,0.00016995444086914888,0.00016610819294994917,20676458.24058793,1.757714164629809,97.0211315096612
2022-03-01,72.24110894409773,196.6733680466452,23.292483844670453,18.94261500872902,28.515277595026916,17.28758846910968,0.18410333171634352,0.16238580550250087,0.000240675970535416,0.00023666548707424948,17654184.720750205,1.4050337566926583,97.16627878463552
2022-04-01,48.053624811686845,137.69901963455152,20.49137659214416,16.259175928806716,25.217479080585804,15.97340825551778,0.27586516293473284,0.26010807448967455,0.0010940489302040473,0.0010903731042295618,13384553.456077015,1.7151031246428516,97.32522990747138
2022-05-01,41.343527022344055,114.02126705603479,18.31525890111489,13.4416159925131,23.655638017540028,13.81671363838266,0.28395236280272546,0.28007362124055557,0.0019224340950107705,0.0019185656836314847,12881382.752765808,1.2374208939044358,97.55771865452728
2022-06-01,32.80287940010995,102.4986684376152,14.846878226885009,9.000617226280452,21.055381031242952,9.31599675533144,0.22408757705168217,0.24620460000709501,7.02828061279407e-05,6.625779806922059e-05,12139287.707340552,1.375570876496421,98.0512667950339
2022-07-01,7.143647588110942,127.33285459908336,16.702979275173416,10.709674246052693,23.398172370232736,10.544696899286125,0.15667012935330565,0.18913908513046454,3.817677497863769e-05,3.381875017489767e-05,13269184.65867008,1.253444143416604,97.87490961737976
2022-08-01,5.281962893896669,184.19241009528886,18.23500418743913,11.792397406704572,25.193276579499162,9.88378106733226,0.12231739126077869,0.15767245005572839,3.2385548960000595e-05,2.8035055429066127e-05,15904850.038896006,1.4518165580414677,97.5290365360838
2022-09-01,22.176025913244775,225.97654126181067,21.461893945212733,14.620627126682248,28.73739263394537,11.935772469050427,0.13991293189901446,0.1459691451249044,9.438142664596062e-05,9.036766170164307e-05,18714863.331332732,1.8153034304414015,97.55442733521045
2022-10-01,47.29608101258756,238.72884693774074,23.809950334874657,18.481530802588928,30.076572719319437,16.238999840269305,0.1613984703068999,0.16104797394970433,0.00028506696009027676,0.00028128214583926714,18708860.13921025,1.8247799106141265,97.45516498413298
2022-11-01,81.35478549326132,215.81197823212895,22.960287193270798,18.28091717477884,28.149326516345386,17.054293338256922,0.2395108187385127,0.22836369087167208,0.0007085221876735828,0.0007051140446524655,19193786.16606498,1.7745641892861275,97.24373897471513
2022-12-01,163.91699599481916,212.74139565358522,23.47122715141901,19.34819987514625,28.290874440242153,18.322310325030543,0.2558841691995036,0.21765591688146127,0.0014072728178560116,0.0014039554804670651,18741502.248049375,1.7747223378436492,97.10661878017143
2023-01-01,65.96392986017662,268.906029714574,25.13541512543183,20.035535274979626,31.059197921637434,18.040580543665254,0.18282088139084826,0.2110975021984834,0.00036072155413640093,0.00035759661387011296,24425595.50762781,1.6782446340244206,97.1407475938108
2023-02-01,493.2320074423766,144.23313077929217,23.410217751205757,20.430791988835143,27.242410551782363,20.463884864280534,0.34634896457574404,0.3190014486524356,0.011130600898704343,0.010628060716799123,16555570.601340896,1.575509163911068,96.99990285272256
2023-03-01,79.14779268293442,199.5402215458856,23.613496370642448,19.59064439698262,28.34288494767139,18.555675731288883,0.24276869787821312,0.25692611686339595,0.0002627083325644262,0.0002592199545905048,18548436.900979042,1.59126568295532,97.21621170442813
2023-04-01,10.221461144303138,192.45068263598728,22.549318273049302,17.20831167723728,28.569264823463698,15.61552972965722,0.13607048795159157,0.16972388234236033,4.6174637031899455e-05,4.263569194056927e-05,16854105.116967507,1.5909863082593398,97.2838682606611
2023-05-01,29.643037402872277,138.6421830914511,19.763346962317765,14.922348666077264,25.201462984690377,14.10797589582934,0.1708600976527197,0.1562854115588431,0.00012242229191404818,0.00011884023028590618,12417314.41597764,1.4227884783862157,97.52070145575327
2023-06-01,8.451878399262906,139.116168506309,17.923938443045802,11.572137407103169,24.99270656140417,9.993049321440486,0.14357455690080168,0.15466294011293139,6.364049248747016e-05,6.020491411539622e-05,13181466.32635379,1.3784965228324166,97.47419416248307
2023-07-01,25.48731871983523,140.2920170112207,15.809607716835016,9.851253280204292,22.4734654193015,8.552191169187617,0.19062377919618032,0.18515750378130807,0.00019418251858719718,0.00019074357803969751,12774155.024339117,1.8927984524413004,98.10204523048861
2023-08-01,6.001716587419115,171.1878879298372,18.136201553238113,11.948478252179438,24.732822251977915,10.715313161359315,0.1359107333409444,0.16598534435039577,3.9601100050585366e-05,3.6324834995751775e-05,15293375.714452079,1.545723212996708,97.94929352593006
2023-09-01,59.32194314226443,232.70570685824762,21.923176013443115,15.339380914754683,29.306432497687872,12.467449545908108,0.138177383811513,0.15175074612907835,0.00023425131067898876,0.00023127936284029427,18574433.122059267,1.843264641514373,97.3708574605967
2023-10-01,95.40633566373225,215.98399355200652,20.8445708399562,15.887098647468886,26.256085614846,14.195617823032329,0.19077949350671797,0.19111520619057543,0.00026505012804850774,0.00026219381214479247,16451651.631400026,2.161554336791113,97.41682849019213
2023-11-01,69.10055923208951,238.24721432227088,23.83130987888831,18.442235709326937,29.64941500997715,16.65772670136845,0.1950645211897267,0.18864606114405486,0.00017101799107630762,0.0001684061456673412,20575331.859687123,1.8603565763538825,97.27764610945805
2023-12-01,195.90555745958756,190.4043430724729,23.120077646780512,19.267829521324014,27.613139139443962,18.475025224002653,0.2633401921000809,0.24699866368641857,0.0020119441868163917,0.002009483397221973,16949493.0308606,1.9014889613132397,97.21270214438127
2024-01-01,102.2728421938936,232.52621976261963,24.1497962420348,20.092310460571415,29.030459118144844,18.53907652615362,0.23978842621305693,0.2620777726742584,0.00353584166898617,0.003533459903961424,21258741.920111794,1.7183003342262724,97.24857794222386
2024-02-01,96.87358269872759,228.5954026969331,25.43339036748174,20.924516726626447,30.94324918196328,18.377757946438475,0.1606144166852464,0.16384991883608285,0.0001280441718841718,0.00012581765866882103,19424337.710444413,1.691836542544062,97.27554407739703
2024-03-01,330.1180348248739,180.44634028892654,24.099294800767797,20.461055018086373,28.655821444639244,19.14531652009949,0.25843171335554027,0.2524233625882956,0.004926766944705933,0.004924622360979742,16065833.575456541,1.4455341391468677,97.42307185367264
2024-04-01,59.42227427963626,133.3985128557639,20.8025725668805,16.52328208436748,25.750706990559895,16.55063943805534,0.2803318950195557,0.29483925008027845,0.0013729191859274893,0.0013699079678806596,14264135.773525871,1.4481098729059667,97.55312697715712
2024-05-01,4.239253773840535,138.89717275700414,19.953348013694,14.357588232939337,26.50809416335025,14.293559070648023,0.14175340147437865,0.18817427361873604,2.6765820782107135e-05,2.424585690136851e-05,14238223.41190171,1.22158346570249,97.74522993643795
2024-06-01,10.96378017167514,132.37034706970414,16.879581488445975,10.623674877915,23.683692691587225,9.154079712149718,0.11608459986791135,0.15616709169402349,2.212730986116595e-05,1.968516016695043e-05,12827496.28736462,1.4115981197802632,97.99408437529378
2024-07-01,1.9051077289986043,164.4206398607161,17.786318125091192,11.117153386202336,25.465522993031573,6.29353248401022,0.11583318347900547,0.14573036678958798,2.3925293653880643e-05,2.1351427377776546e-05,13501295.674391521,1.296666462978799,97.4807444937243
2024-08-01,9.40895567671502,190.50766393165725,19.230803243301608,12.777019673009073,26.457279636147163,9.847604724177248,0.12570133285489876,0.14107814489844178,6.962876887958403e-05,6.724162437425193e-05,14680798.615814604,1.9270373195532466,97.74783841086315
