date,dewpoint_temperature_2m,potential_evaporation_sum,runoff_sum,surface_pressure,surface_runoff_sum,surface_solar_radiation_downwards_sum,temperature_2m,temperature_2m_max,temperature_2m_min,u_component_of_wind_10m,v_component_of_wind_10m,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,pet_m,pet_mm
2022-07-07,286.9535150470573,-0.003374788224266754,1.5384776497575781e-06,98002.48400776077,1.3860231702508479e-06,11974367.848375449,291.2828293145061,296.8022971583618,287.0474488847092,0.19527575040121797,-0.9871079349345678,0.17031346675721312,0.202386879031552,0.003374788224266754,3.374788224266754
2022-07-08,286.22158317244583,-0.0033170941827099245,1.4503079631268332e-07,98197.44986039033,7.961631251586472e-09,13503295.76173285,290.1586672189577,296.5562865329563,284.13509244953246,-0.2531088887569276,-0.6403491324896415,0.1654975239263688,0.20069469585028507,0.0033170941827099245,3.3170941827099245
2022-07-09,284.86923244398275,-0.0035259683855173815,1.5934021464323738e-07,97979.26271881581,2.0119257351982032e-08,12133331.003610106,289.5197151794617,295.5043902896371,284.89845562325485,0.1584995650786068,-1.2650579116548155,0.16094215337980522,0.19898972585886968,0.0035259683855173815,3.5259683855173813
2022-07-10,281.5396234578891,-0.005553481219477602,1.4503079631268332e-07,97420.00716792174,3.980815625793236e-09,14493795.754512636,289.55383947581305,296.7766233368471,282.876891979672,0.8016167513299933,-2.408020228542002,0.15598440801480473,0.19715699564248645,0.005553481219477602,5.553481219477602
2022-07-11,282.34362372709387,-0.004599598313712041,1.4503079631268332e-07,97610.98673590741,5.218096158134377e-09,14483365.184115523,290.84568401478975,299.51272434275927,283.00484590495967,0.5432269520134128,0.209355161651951,0.15009696905363334,0.19499739498868313,0.004599598313712041,4.599598313712041
2022-07-12,286.75756983980807,-0.002898071243659684,1.9161709809561496e-07,98199.3868991379,4.88456836245981e-08,8816482.267148014,290.8963152521641,294.9948715595562,288.0987632007805,0.10323235962795436,1.3603427579400051,0.14648727389449245,0.1932409472413872,0.002898071243659684,2.898071243659684
2022-07-13,285.33727016747355,-0.004651983991426681,1.4567633398173088e-07,97841.24323516001,8.607168920634024e-09,13116801.754512634,291.28479197395404,297.7330933718905,285.7232998183488,0.5213767119406505,-1.9078582193877291,0.14369989847304873,0.1917176940954693,0.004651983991426681,4.651983991426682
2022-07-14,280.2725408005513,-0.005709114810619974,1.6224513415395135e-07,97621.49938773878,2.350833011448168e-08,15228343.617328517,290.7952748584403,298.92544362863475,283.1192526696821,0.6611875196656595,1.7814260263592183,0.1393232517724433,0.18972389046752783,0.005709114810619974,5.709114810619974
2022-07-15,283.17736760861317,-0.004214355311884346,3.333664112573065e-07,98368.95003078933,1.9522135008113048e-07,11007124.490974728,289.4306561553808,294.3671459652456,284.800323541414,0.3674761293597169,2.071289686806652,0.13638569617242732,0.18795840174999764,0.004214355311884346,4.214355311884346
2022-07-16,284.3902822395811,-0.003281776547862304,6.877665915644125e-07,98470.65591919092,5.404226186043089e-07,10594079.71841155,288.78807045377687,294.11410291100236,284.3862561387706,0.09491172006127349,1.4883471527971803,0.13529140137306334,0.18664645804394883,0.003281776547862304,3.2817765478623038
2022-07-17,283.65129875476896,-0.003809009648402245,1.5993195750653098e-07,98349.7956222736,1.7806080704561638e-08,13735322.67870036,289.50545878817746,295.35224980653834,284.15127486356323,0.2709728212563139,0.07053059547529897,0.13389027133028142,0.1852446164752028,0.003809009648402245,3.809009648402245
2022-07-18,283.62206257981944,-0.004159914591897696,1.4045823782359646e-07,98025.10388227663,0.0,14649473.949458482,289.4661004930627,297.0331680352937,282.26838403144035,0.3453428874377309,-1.1269533839323316,0.13128295788265737,0.18362720778702826,0.004159914591897696,4.159914591897696
