date,precipitation_mm
2015-10-21,0.5366971309368428
2015-10-22,0.0
2015-10-23,0.0
2015-10-24,6.3861764912896195
2015-10-25,0.0
2015-10-26,0.0
2015-10-27,0.0
2015-10-28,0.0
2015-10-29,0.0
2015-10-30,0.0
2015-10-31,0.0
2015-11-01,0.0
2015-11-02,0.0
2015-11-03,0.0
2015-11-04,0.0
2015-11-05,0.0
2015-11-06,0.0
2015-11-07,2.56256198398209
2015-11-08,0.0
2015-11-09,0.0
2015-11-10,0.0
2015-11-11,0.0
2015-11-12,0.0
2015-11-13,0.0
2015-11-14,2.6704309146874357
2015-11-15,7.010943694835633
2015-11-16,2.3880710205496363
2015-11-17,3.3966616907549794
2015-11-18,3.9768369199953497
2015-11-19,0.0
2015-11-20,3.14726908348178
2015-11-21,8.017859496446336
2015-11-22,2.6603459659453312
2015-11-23,0.13340376542797142
2015-11-24,0.0
2015-11-25,2.6603459659453312
2015-11-26,0.0
2015-11-27,1.9948990170034453
2015-11-28,4.02137794250097
2015-11-29,0.0
2015-11-30,1.0715209990871577
2015-12-01,0.0
2015-12-02,8.301849722335236
2015-12-03,1.5436639924896811
2015-12-04,8.250276854352336
2015-12-05,5.171693989916465
2015-12-06,0.0
2015-12-07,11.757858571491866
2015-12-08,8.019324139511555
2015-12-09,0.0
2015-12-10,0.0
2015-12-11,0.1686534381987878
2015-12-12,4.704142813341054
2015-12-13,3.384840932596479
2015-12-14,4.034527683553181
2015-12-15,2.352071406670527
2015-12-16,0.0
2015-12-17,0.0
2015-12-18,0.0
2015-12-19,0.0
2015-12-20,5.561544615225282
2015-12-21,8.294114273064546
2015-12-22,0.0
2015-12-23,0.0
2015-12-24,0.0
2015-12-25,0.0
2015-12-26,10.285015675370197
2015-12-27,0.12362013697940413
2015-12-28,0.0
2015-12-29,0.0
2015-12-30,0.0
2015-12-31,0.0
2016-01-01,7.371448885751551
2016-01-02,2.08447027902072
2016-01-03,0.0
2016-01-04,0.0
2016-01-05,0.0
2016-01-06,0.0
2016-01-07,0.25842465013660865
2016-01-08,2.4979136472882475
2016-01-09,8.902794491390969
2016-01-10,8.348664410234447
2016-01-11,0.0
2016-01-12,1.675348512900814
2016-01-13,7.3379353945704295
2016-01-14,0.0
2016-01-15,20.525068536045065
2016-01-16,3.2314334156026265
2016-01-17,0.0
2016-01-18,0.0
2016-01-19,0.0
2016-01-20,0.0
2016-01-21,0.0
2016-01-22,0.0
2016-01-23,0.0
2016-01-24,0.0
2016-01-25,1.1045959727306687
2016-01-26,0.0
2016-01-27,0.0
2016-01-28,0.0
2016-01-29,0.0
2016-01-30,0.0
2016-01-31,0.0
2016-02-01,0.0
2016-02-02,0.0
2016-02-03,12.755179825975873
2016-02-04,9.424952307599083
2016-02-05,0.0
2016-02-06,0.0
2016-02-07,0.0
2016-02-08,0.0
2016-02-09,0.0
2016-02-10,3.0953243179304435
2016-02-11,0.0
2016-02-12,0.0
2016-02-13,0.0
2016-02-14,7.104058918333182
2016-02-15,9.70303986749219
2016-02-16,7.442204805520867
2016-02-17,0.0
2016-02-18,13.494034878455048
2016-02-19,9.0203200352076
2016-02-20,0.10786882951974239
2016-02-21,7.651382231269656
2016-02-22,0.0
2016-02-23,0.0
2016-02-24,5.398922404180472
2016-02-25,13.643221730367998
2016-02-26,5.479941810790045
2016-02-27,0.0
2016-02-28,0.0
2016-02-29,0.0
2016-03-01,0.0
2016-03-02,0.0
2016-03-03,0.0
2016-03-04,0.0
2016-03-05,0.0
2016-03-06,0.0
2016-03-07,0.0
2016-03-08,45.305898010361844
2016-03-09,26.003962954412412
2016-03-10,0.0
2016-03-11,0.0
2016-03-12,0.0
2016-03-13,2.463881545737188
2016-03-14,0.0
2016-03-15,0.0
2016-03-16,0.0
2016-03-17,0.0
2016-03-18,0.0
2016-03-19,0.0
2016-03-20,0.0
2016-03-21,0.0
2016-03-22,0.0
2016-03-23,0.0
2016-03-24,0.0
2016-03-25,0.0
2016-03-26,0.0
2016-03-27,0.0
2016-03-28,0.0
2016-03-29,0.0
2016-03-30,0.0
2016-03-31,0.0
2016-04-01,0.0
2016-04-02,0.0
2016-04-03,0.0
2016-04-04,0.0
2016-04-05,0.0
2016-04-06,5.7212706274105125
2016-04-07,0.0
2016-04-08,0.0
2016-04-09,0.0
2016-04-10,0.0
2016-04-11,0.0
2016-04-12,0.0
2016-04-13,0.0
2016-04-14,0.0
2016-04-15,0.0
2016-04-16,0.0
2016-04-17,0.0
2016-04-18,4.738311549185863
2016-04-19,0.0
2016-04-20,0.0
2016-04-21,0.0
2016-04-22,0.0
2016-04-23,0.13504934437395094
2016-04-24,0.0
2016-04-25,0.0
2016-04-26,0.0
2016-04-27,0.0
2016-04-28,0.0
2016-04-29,0.0
2016-04-30,0.0
2016-05-01,0.0
2016-05-02,0.0
2016-05-03,14.472152828854025
2016-05-04,0.0
2016-05-05,0.0
2016-05-06,0.0
2016-05-07,6.581517697645437
2016-05-08,0.0
2016-05-09,6.998306532858961
2016-05-10,0.0
2016-05-11,0.0
2016-05-12,0.0
2016-05-13,0.0
2016-05-14,5.475546896721178
2016-05-15,9.460451011421615
2016-05-16,0.0
2016-05-17,0.0
2016-05-18,2.113242385663573
2016-05-19,0.45369474577966995
2016-05-20,11.05753550710771
2016-05-21,0.0
2016-05-22,0.0
2016-05-23,0.0
2016-05-24,0.0
2016-05-25,14.177584262783817
2016-05-26,17.96728882591457
2016-05-27,0.0
2016-05-28,0.0
2016-05-29,0.0
2016-05-30,0.0
2016-05-31,0.0
2016-06-01,0.0
2016-06-02,0.0
2016-06-03,0.0
2016-06-04,0.0
2016-06-05,0.0
2016-06-06,0.0
2016-06-07,3.8845855179979782
2016-06-08,0.0
2016-06-09,0.0
2016-06-10,0.0
2016-06-11,0.0
2016-06-12,0.0
2016-06-13,0.0
2016-06-14,0.0
2016-06-15,0.0
2016-06-16,0.0
2016-06-17,0.0
2016-06-18,0.0
2016-06-19,0.0
2016-06-20,0.0
2016-06-21,0.0
2016-06-22,0.0
2016-06-23,0.0
2016-06-24,0.0
2016-06-25,0.0
2016-06-26,0.0
2016-06-27,0.0
2016-06-28,3.5297436391643258
2016-06-29,0.0
2016-06-30,0.0
2016-07-01,0.0
2016-07-02,0.5193421986122031
2016-07-03,0.0
2016-07-04,0.0
2016-07-05,0.0
2016-07-06,0.0
2016-07-07,0.0
2016-07-08,0.0
2016-07-09,0.0
2016-07-10,0.0
2016-07-11,0.0
2016-07-12,0.0
2016-07-13,3.1802898037233365
2016-07-14,0.0
2016-07-15,0.0
2016-07-16,0.0
2016-07-17,0.0
2016-07-18,0.0
2016-07-19,0.0
2016-07-20,0.0
2016-07-21,0.0
2016-07-22,0.0
2016-07-23,0.0
2016-07-24,0.0
2016-07-25,0.0
2016-07-26,4.220071166516616
2016-07-27,7.2723206234231235
2016-07-28,0.0
2016-07-29,0.0
2016-07-30,0.0
2016-07-31,0.0
2016-08-01,0.0
2016-08-02,0.0
2016-08-03,0.0
2016-08-04,0.0
2016-08-05,0.0
2016-08-06,0.0
2016-08-07,0.0
2016-08-08,2.847262215340275
2016-08-09,0.0
2016-08-10,0.0
2016-08-11,0.0
2016-08-12,0.0
2016-08-13,0.0
2016-08-14,0.0
2016-08-15,0.0
2016-08-16,0.0
2016-08-17,0.0
2016-08-18,0.0
2016-08-19,0.0
2016-08-20,0.0
2016-08-21,0.0
2016-08-22,0.0
2016-08-23,0.0
2016-08-24,0.0
2016-08-25,0.0
2016-08-26,3.6847170236150744
2016-08-27,0.0
2016-08-28,0.0
2016-08-29,0.0
2016-08-30,0.0
2016-08-31,0.0
2016-09-01,0.0
2016-09-02,0.0
2016-09-03,0.0
2016-09-04,0.0
2016-09-05,0.0
2016-09-06,0.0
2016-09-07,0.0
2016-09-08,0.0
2016-09-09,0.0
2016-09-10,0.0
2016-09-11,0.0
2016-09-12,0.0
2016-09-13,0.0
2016-09-14,0.0
2016-09-15,0.0
2016-09-16,0.0
2016-09-17,0.0
2016-09-18,0.0
2016-09-19,0.0
2016-09-20,0.0
2016-09-21,0.0
2016-09-22,0.0
2016-09-23,0.12706350078633358
2016-09-24,0.0
2016-09-25,0.0
2016-09-26,0.0
2016-09-27,0.0
2016-09-28,9.26062499011754
2016-09-29,0.0
2016-09-30,19.324904071662832
2016-10-01,0.15095740604147673
2016-10-02,0.0
2016-10-03,0.0
2016-10-04,0.0
2016-10-05,0.0
2016-10-06,0.0
2016-10-07,0.0
2016-10-08,0.0
2016-10-09,0.9779613783252019
2016-10-10,0.0
2016-10-11,0.0
2016-10-12,0.0
2016-10-13,0.0
2016-10-14,0.0
2016-10-15,9.402611949188746
2016-10-16,2.775648425681522
2016-10-17,0.0
2016-10-18,0.0
2016-10-19,6.147110373651319
2016-10-20,12.219827782675615
2016-10-21,4.997986887957963
2016-10-22,0.0
2016-10-23,8.149559642022739
2016-10-24,7.4198226654666595
2016-10-25,0.0
2016-10-26,0.0
2016-10-27,0.0
2016-10-28,0.0
2016-10-29,8.794084898883744
2016-10-30,0.0
2016-10-31,0.0
2016-11-01,5.007725280328308
2016-11-02,6.141903125533587
2016-11-03,2.769505353863529
2016-11-04,8.579464743771878
2016-11-05,9.38042618087917
2016-11-06,14.078997010788385
2016-11-07,19.568153156209693
2016-11-08,7.1849120061656855
2016-11-09,16.90803960316167
2016-11-10,21.11849476572268
2016-11-11,30.798233199182814
2016-11-12,3.4652126305510156
2016-11-13,6.622507713412313
2016-11-14,12.307072006212096
2016-11-15,1.0738139831313616
2016-11-16,0.0
2016-11-17,0.0
2016-11-18,0.0
2016-11-19,9.318186526378629
2016-11-20,9.79796219546641
2016-11-21,1.824819351486355
2016-11-22,1.918117452785044
2016-11-23,2.073257426473549
2016-11-24,5.70721129123138
2016-11-25,7.517329865277713
2016-11-26,7.26599748065048
2016-11-27,0.0
2016-11-28,0.0
2016-11-29,1.5956105018062576
2016-11-30,7.26599748065048
2016-12-01,4.56522840867519
2016-12-02,0.0
2016-12-03,0.0
2016-12-04,10.434831244032749
2016-12-05,0.0
2016-12-06,2.3300344277861686
2016-12-07,3.0226742483471267
2016-12-08,1.7207912346834005
2016-12-09,4.942156660778138
2016-12-10,3.0204411569050627
2016-12-11,5.516208424808492
2016-12-12,0.0
2016-12-13,6.048298818046914
2016-12-14,0.0
2016-12-15,5.023525652898086
2016-12-16,11.251768890468554
2016-12-17,0.0
2016-12-18,0.0
2016-12-19,0.09156617435283308
2016-12-20,0.0
2016-12-21,3.7466906904647255
2016-12-22,7.493381380929451
2016-12-23,0.0
2016-12-24,3.8443005215689534
2016-12-25,3.748389811772989
2016-12-26,0.0
2016-12-27,11.809629623284918
2016-12-28,30.744472292858777
2016-12-29,15.468761984591566
2016-12-30,0.3839496503774304
2016-12-31,0.0
2017-01-01,0.0
2017-01-02,0.0
2017-01-03,2.484061256327743
2017-01-04,0.0
2017-01-05,0.0
2017-01-06,0.0
2017-01-07,10.746899980027312
2017-01-08,10.41427094065753
2017-01-09,0.0
2017-01-10,0.0
2017-01-11,0.0
2017-01-12,0.0
2017-01-13,0.0
2017-01-14,0.0
2017-01-15,0.0
2017-01-16,0.0
2017-01-17,0.0
2017-01-18,0.0
2017-01-19,0.0
2017-01-20,11.27232524170273
2017-01-21,6.539406703068662
2017-01-22,0.0
2017-01-23,7.33717337464148
2017-01-24,14.93711546434964
2017-01-25,21.163169983948997
2017-01-26,11.191753277833437
2017-01-27,0.0
2017-01-28,15.616016711733387
2017-01-29,3.183980279006756
2017-01-30,26.5197623815292
2017-01-31,9.944479632862476
2017-02-01,0.0
2017-02-02,0.0
2017-02-03,0.0
2017-02-04,0.0
2017-02-05,0.0
2017-02-06,0.0
2017-02-07,0.0
2017-02-08,27.93023945060481
2017-02-09,0.0
2017-02-10,0.0
2017-02-11,0.0
2017-02-12,0.0
2017-02-13,0.0
2017-02-14,24.771477819859296
2017-02-15,0.0
2017-02-16,58.66983398349807
2017-02-17,2.239035003486721
2017-02-18,0.0
2017-02-19,0.0
2017-02-20,0.0
2017-02-21,0.0
2017-02-22,0.0
2017-02-23,0.0
2017-02-24,0.0
2017-02-25,0.0
2017-02-26,0.0
2017-02-27,0.0
2017-02-28,0.0
2017-03-01,0.0
2017-03-02,0.0
2017-03-03,23.676186076736794
2017-03-04,23.676186076736794
2017-03-05,2.9789848563736467
2017-03-06,0.0
2017-03-07,0.0
2017-03-08,0.0
2017-03-09,0.0
2017-03-10,0.0
2017-03-11,0.0
2017-03-12,0.0
2017-03-13,0.0
2017-03-14,0.0
2017-03-15,0.0
2017-03-16,0.0
2017-03-17,0.0
2017-03-18,0.0
2017-03-19,0.0
2017-03-20,0.0
2017-03-21,0.0
2017-03-22,0.0
2017-03-23,0.0
2017-03-24,19.06870831355492
2017-03-25,0.0
2017-03-26,0.0
2017-03-27,0.0
2017-03-28,0.0
2017-03-29,0.0
2017-03-30,0.0
2017-03-31,0.0
2017-04-01,0.0
2017-04-02,0.0
2017-04-03,0.0
2017-04-04,0.0
2017-04-05,0.0
2017-04-06,0.0
2017-04-07,6.403472497756244
2017-04-08,0.0
2017-04-09,0.0
2017-04-10,6.008304250862196
2017-04-11,0.3398297180863844
2017-04-12,0.0
2017-04-13,5.123873808866683
2017-04-14,10.055476175168256
2017-04-15,0.3398297180863844
2017-04-16,0.0
2017-04-17,0.0
2017-04-18,0.0
2017-04-19,0.0
2017-04-20,0.0
2017-04-21,0.0
2017-04-22,0.0
2017-04-23,5.929499363498706
